"年","週","エボラ出血熱","クリミア・コンゴ出血熱","痘そう","南米出血熱","ペスト","マールブルグ病","ラッサ熱","急性灰白髄炎","結核","ジフテリア","重症急性呼吸器症候群","中東呼吸器症候群","鳥インフルエンザ（H5N1)","鳥インフルエンザ（H7N9)","コレラ","細菌性赤痢","腸管出血性大腸菌感染症","腸チフス","パラチフス","E型肝炎","ウエストナイル熱","A型肝炎","エキノコックス症","エムポックス","黄熱","オウム病","オムスク出血熱","回帰熱","キャサヌル森林病","Ｑ熱","狂犬病","コクシジオイデス症","ジカウイルス感染症","重症熱性血小板減少症候群","腎症候性出血熱","西部ウマ脳炎","ダニ媒介脳炎","炭疽","チクングニア熱","つつが虫病","デング熱","東部ウマ脳炎","鳥インフルエンザ（H5N1およびH7N9を除く）","ニパウイルス感染症","日本紅斑熱","日本脳炎","ハンタウイルス肺症候群","Ｂウイルス病","鼻疽","ブルセラ症","ベネズエラウマ脳炎","ヘンドラウイルス感染症","発しんチフス","ボツリヌス症","マラリア","野兎病","ライム病","リッサウイルス感染症","リフトバレー熱","類鼻疽","レジオネラ症","レプトスピラ症","ロッキー山紅斑熱","アメーバ赤痢","ウイルス性肝炎（Ｅ型肝炎及びＡ型肝炎を除く。）","カルバペネム耐性腸内細菌目細菌感染症","急性弛緩性麻痺（急性灰白髄炎を除く。）","急性脳炎","クリプトスポリジウム症","クロイツフェルト・ヤコブ病","劇症型溶血性レンサ球菌感染症","後天性免疫不全症候群","ジアルジア症","侵襲性インフルエンザ菌感染症","侵襲性髄膜炎菌感染症","侵襲性肺炎球菌感染症","水痘（入院例に限る）","先天性風しん症候群","梅毒","播種性クリプトコックス症","破傷風","バンコマイシン耐性黄色ブドウ球菌感染症","バンコマイシン耐性腸球菌感染症","百日咳","風しん","麻しん","薬剤耐性アシネトバクター感染症"
"2020","10","0","0","0","0","0","0","0","0","54","0","0","0","0","0","0","0","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","1","1","0","3","0","1","5","15","1","2","0","13","0","0","27","0","0","0","0","12","3","0","0"
"2020","11","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","0","0","0","1","0","5","0","1","0","4","3","0","25","0","1","0","2","10","2","0","0"
"2020","12","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","1","1","0","0","0","2","0","0","17","0","0","0","0","6","0","0","0"
"2020","13","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","4","3","0","0","0","0","3","12","0","0","0","5","0","0","33","3","0","0","0","6","0","0","0"
"2020","14","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","3","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","1","0","0","0","0","0","1","5","1","1","0","5","1","0","33","0","0","0","1","10","0","0","0"
"2020","15","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","4","3","4","0","0","0","0","2","7","0","0","0","1","1","0","27","0","0","0","0","7","0","0","0"
"2020","16","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","1","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","1","5","1","0","1","0","0","2","5","0","0","0","1","0","0","21","0","0","0","0","6","0","0","0"
"2020","17","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","0","0","0","1","7","0","0","0","3","1","0","31","2","0","0","0","8","0","0","0"
"2020","18","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","10","0","1","0","2","0","0","21","0","1","0","0","3","0","0","0"
"2020","19","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","0","0","0","2","1","0","14","0","0","0","0","2","0","0","0"
"2020","20","0","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","1","7","0","1","0","1","2","0","32","0","0","0","0","6","0","0","0"
"2020","21","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","0","1","0","1","1","9","0","0","0","0","1","0","45","0","0","0","1","4","1","0","0"
"2020","22","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","2","2","0","0","0","0","2","10","0","1","0","3","0","0","31","0","0","0","0","1","0","0","0"
"2020","23","0","0","0","0","0","0","0","0","58","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","1","0","1","0","0","3","5","0","0","0","1","0","0","40","0","0","0","0","0","0","0","0"
"2020","24","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","2","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","2","1","0","1","0","0","3","6","0","0","0","4","0","0","27","1","0","0","1","3","0","0","0"
"2020","25","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","5","0","3","0","0","0","1","1","9","0","0","0","0","0","0","46","0","1","0","0","4","1","0","0"
"2020","26","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","5","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","4","1","7","0","0","0","1","3","7","0","1","0","0","1","0","32","2","0","0","0","2","1","0","0"
"2020","27","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","12","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","3","0","2","0","0","0","0","3","3","0","1","0","0","1","0","32","0","0","0","0","4","0","0","0"
"2020","28","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","1","9","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","1","2","0","0","0","1","0","10","0","0","0","0","0","0","38","0","0","0","0","1","0","0","0"
"2020","29","0","0","0","0","0","0","0","0","68","0","0","0","0","0","0","0","20","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","1","3","0","0","0","0","4","10","1","0","0","0","1","0","38","1","0","0","0","0","0","0","0"
"2020","30","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","8","0","0","1","2","5","0","1","0","0","0","10","0","0","0","1","2","0","25","0","0","0","0","1","0","0","0"
"2020","31","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","1","12","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","2","1","2","1","1","0","2","0","5","0","0","0","2","0","0","37","0","0","0","0","1","0","0","0"
"2020","32","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","1","4","0","1","0","0","5","10","0","1","0","1","2","0","29","0","0","0","0","0","0","0","0"
"2020","33","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","1","5","0","0","0","0","2","8","0","0","1","3","1","0","25","0","0","0","0","1","0","0","0"
"2020","34","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","2","2","11","0","0","0","0","4","9","0","0","0","2","1","0","25","2","1","0","0","0","1","0","0"
"2020","35","0","0","0","0","0","0","0","0","53","0","0","0","0","0","0","0","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","1","4","0","2","0","0","4","7","0","1","0","1","0","0","26","0","0","0","0","2","1","0","0"
"2020","36","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","2","5","0","1","0","0","1","11","0","0","0","4","0","0","29","1","0","0","0","2","0","0","0"
"2020","37","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","3","2","6","0","0","0","0","0","3","0","0","0","2","1","0","25","1","0","0","0","5","1","0","0"
"2020","38","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","23","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","1","2","3","0","0","0","0","2","8","0","0","0","1","2","0","31","0","0","0","0","3","0","0","0"
"2020","39","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","1","0","0","0","0","0","4","7","1","0","0","0","0","0","23","0","0","0","0","1","0","0","0"
"2020","40","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","23","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","5","0","1","0","1","1","7","0","0","0","2","1","0","29","0","0","0","0","3","0","0","0"
"2020","41","0","0","0","0","0","0","0","0","58","0","0","0","0","0","0","0","15","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","4","0","1","0","0","0","1","2","13","1","0","0","2","1","0","26","0","1","0","0","4","1","0","0"
"2020","42","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","7","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","4","0","7","0","0","0","0","0","9","2","0","0","2","0","0","33","0","1","0","0","2","0","0","0"
"2020","43","0","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","11","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","1","6","0","0","0","0","0","8","0","0","0","2","3","0","33","0","0","0","0","0","0","0","0"
"2020","44","0","0","0","0","0","0","0","0","54","0","0","0","0","0","0","0","5","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","6","1","4","0","2","0","1","1","5","0","1","0","2","2","0","26","0","0","0","0","3","0","0","0"
"2020","45","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","4","0","0","0","0","1","11","0","0","0","4","1","0","38","0","1","0","0","0","0","0","0"
"2020","46","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","6","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","5","0","1","0","1","2","14","0","0","0","7","1","0","32","1","0","0","0","1","0","0","0"
"2020","47","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","1","1","6","0","0","0","0","4","6","0","1","0","5","0","0","30","2","0","0","0","1","1","0","0"
"2020","48","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","1","5","1","0","0","1","1","3","0","0","0","2","1","0","29","0","0","0","0","0","0","0","0"
"2020","49","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","6","1","0","0","0","0","11","0","0","0","2","1","0","36","0","0","0","1","0","0","0","0"
"2020","50","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","5","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","4","0","0","0","1","6","5","0","0","0","3","1","0","29","0","0","0","1","1","1","0","0"
"2020","51","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","6","0","0","0","0","2","8","0","0","0","4","1","0","56","0","0","0","0","2","0","0","0"
"2020","52","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","1","0","0","0","0","1","4","0","0","0","4","1","0","40","1","0","0","0","1","0","0","0"
"2020","53","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","1","1","0","0","0","0","0","2","0","0","0","2","0","0","15","0","0","0","0","0","0","0","0"
"2021","1","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","1","2","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","1","6","0","1","0","1","1","5","0","0","0","4","0","0","27","0","0","0","0","1","0","0","0"
"2021","2","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","5","0","0","0","0","2","6","0","0","0","2","1","0","33","0","0","0","0","1","0","0","0"
"2021","3","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","2","0","0","0","1","2","8","1","0","0","4","0","0","32","1","0","0","0","3","0","0","0"
"2021","4","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","2","5","0","0","0","1","1","0","44","0","0","0","0","1","0","0","0"
"2021","5","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","1","0","0","0","0","1","9","0","0","0","2","2","0","38","0","0","0","0","1","0","0","0"
"2021","6","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","1","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5","0","0","0","1","3","10","0","1","0","0","0","0","28","1","0","0","0","3","0","0","0"
"2021","7","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","1","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","3","1","3","0","3","0","0","1","6","0","0","0","1","0","0","43","0","0","0","0","1","0","0","0"
"2021","8","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","1","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","1","0","0","1","4","1","0","0","2","0","0","44","0","0","0","0","1","1","0","0"
"2021","9","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","1","3","0","0","0","0","0","5","0","0","0","1","1","0","44","1","0","0","0","5","0","0","0"
"2021","10","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","1","6","0","0","0","0","3","5","1","1","0","1","3","0","41","0","0","0","0","0","0","0","0"
"2021","11","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","6","3","0","0","0","0","1","7","1","0","0","1","0","0","45","0","0","0","0","1","0","0","0"
"2021","12","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","4","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","4","5","0","0","0","0","1","13","0","0","0","2","0","0","42","0","0","0","0","2","0","0","0"
"2021","13","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","1","5","0","0","0","2","0","12","0","1","0","2","1","0","36","0","0","0","0","1","0","0","0"
"2021","14","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","4","0","0","0","1","0","9","0","2","0","3","0","0","59","0","1","0","0","4","0","0","0"
"2021","15","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","3","1","1","0","0","1","7","0","1","0","1","2","0","38","0","0","0","0","0","0","0","0"
"2021","16","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","9","0","1","0","2","0","0","37","0","0","0","1","1","0","0","0"
"2021","17","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","3","0","0","0","0","3","6","0","0","0","5","1","0","43","0","0","0","0","2","0","0","0"
"2021","18","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","1","1","1","0","0","0","7","0","0","34","1","0","0","0","0","0","0","0"
"2021","19","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","2","6","0","0","0","0","1","5","0","1","0","4","0","0","55","0","0","0","0","2","0","0","0"
"2021","20","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","8","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","3","1","0","0","0","2","12","0","1","0","1","0","0","44","2","0","0","0","1","0","0","0"
"2021","21","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","8","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","2","0","3","0","0","0","0","1","8","0","1","0","4","1","0","46","0","0","0","0","0","0","0","0"
"2021","22","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","6","0","0","0","0","1","7","1","1","0","7","0","0","49","0","0","0","2","1","0","0","0"
"2021","23","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","9","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","5","0","0","0","0","0","8","0","1","0","0","1","0","50","1","1","0","0","0","0","0","0"
"2021","24","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","3","1","3","0","1","0","0","5","7","0","0","0","2","0","0","47","0","0","0","1","0","0","0","0"
"2021","25","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","3","0","0","0","0","0","7","0","2","0","3","0","0","58","0","0","0","0","1","0","0","0"
"2021","26","0","0","0","0","0","0","0","0","59","0","0","0","0","0","0","0","15","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","2","0","0","0","2","0","3","0","0","0","2","0","0","36","0","0","0","0","0","0","0","0"
"2021","27","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","12","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","6","0","0","0","0","1","8","0","0","0","4","0","0","48","0","0","0","0","0","0","0","0"
"2021","28","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","11","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","11","0","0","4","0","2","0","2","0","0","0","12","0","0","0","3","3","0","50","0","0","0","0","0","0","0","0"
